Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Score unique EF - Agriculture,Score unique EF - Transformation,Score unique EF - Emballage,Score unique EF - Transport,Score unique EF - Supermarché et distribution,Score unique EF - Consommation,Changement climatique - Agriculture,Changement climatique - Transformation,Changement climatique - Emballage,Changement climatique - Transport,Changement climatique - Supermarché et distribution,Changement climatique - Consommation,Appauvrissement de la couche d'ozone - Agriculture,Appauvrissement de la couche d'ozone - Transformation,Appauvrissement de la couche d'ozone - Emballage,Appauvrissement de la couche d'ozone - Transport,Appauvrissement de la couche d'ozone - Supermarché et distribution,Appauvrissement de la couche d'ozone - Consommation,Rayonnements ionisants - Agriculture,Rayonnements ionisants - Transformation,Rayonnements ionisants - Emballage,Rayonnements ionisants - Transport,Rayonnements ionisants - Supermarché et distribution,Rayonnements ionisants - Consommation,Formation photochimique d'ozone - Agriculture,Formation photochimique d'ozone - Transformation,Formation photochimique d'ozone - Emballage,Formation photochimique d'ozone - Transport,Formation photochimique d'ozone - Supermarché et distribution,Formation photochimique d'ozone - Consommation,Particules fines - Agriculture,Particules fines - Transformation,Particules fines - Emballage,Particules fines - Transport,Particules fines - Supermarché et distribution,Particules fines - Consommation,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Agriculture,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transformation,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Emballage,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transport,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Supermarché et distribution,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Consommation,Effets toxicologiques sur la santé humaine : substances cancérogènes - Agriculture,Effets toxicologiques sur la santé humaine : substances cancérogènes - Transformation,Effets toxicologiques sur la santé humaine : substances cancérogènes - Emballage,Effets toxicologiques sur la santé humaine : substances cancérogènes - Transport,Effets toxicologiques sur la santé humaine : substances cancérogènes - Supermarché et distribution,Effets toxicologiques sur la santé humaine : substances cancérogènes - Consommation,Acidification terrestre et eaux douces - Agriculture,Acidification terrestre et eaux douces - Transformation,Acidification terrestre et eaux douces - Emballage,Acidification terrestre et eaux douces - Transport,Acidification terrestre et eaux douces - Supermarché et distribution,Acidification terrestre et eaux douces - Consommation,Eutrophisation eaux douces - Agriculture,Eutrophisation eaux douces - Transformation,Eutrophisation eaux douces - Emballage,Eutrophisation eaux douces - Transport,Eutrophisation eaux douces - Supermarché et distribution,Eutrophisation eaux douces - Consommation,Eutrophisation marine  - Agriculture,Eutrophisation marine  - Transformation,Eutrophisation marine  - Emballage,Eutrophisation marine  - Transport,Eutrophisation marine  - Supermarché et distribution,Eutrophisation marine  - Consommation,Eutrophisation terrestre - Agriculture,Eutrophisation terrestre - Transformation,Eutrophisation terrestre - Emballage,Eutrophisation terrestre - Transport,Eutrophisation terrestre - Supermarché et distribution,Eutrophisation terrestre - Consommation,Écotoxicité pour écosystèmes aquatiques d'eau douce - Agriculture,Écotoxicité pour écosystèmes aquatiques d'eau douce - Transformation,Écotoxicité pour écosystèmes aquatiques d'eau douce - Emballage,Écotoxicité pour écosystèmes aquatiques d'eau douce - Transport,Écotoxicité pour écosystèmes aquatiques d'eau douce - Supermarché et distribution,Écotoxicité pour écosystèmes aquatiques d'eau douce - Consommation,Utilisation du sol - Agriculture,Utilisation du sol - Transformation,Utilisation du sol - Emballage,Utilisation du sol - Transport,Utilisation du sol - Supermarché et distribution,Utilisation du sol - Consommation,Épuisement des ressources eau - Agriculture,Épuisement des ressources eau - Transformation,Épuisement des ressources eau - Emballage,Épuisement des ressources eau - Transport,Épuisement des ressources eau - Supermarché et distribution,Épuisement des ressources eau - Consommation,Épuisement des ressources énergétiques - Agriculture,Épuisement des ressources énergétiques - Transformation,Épuisement des ressources énergétiques - Emballage,Épuisement des ressources énergétiques - Transport,Épuisement des ressources énergétiques - Supermarché et distribution,Épuisement des ressources énergétiques - Consommation,Épuisement des ressources minéraux - Agriculture,Épuisement des ressources minéraux - Transformation,Épuisement des ressources minéraux - Emballage,Épuisement des ressources minéraux - Transport,Épuisement des ressources minéraux - Supermarché et distribution,Épuisement des ressources minéraux - Consommation,DQR - Global,DQR - P,DQR - TiR,DQR - GR,DQR - TeR
13157,13157,aliments infantiles,desserts infantiles,Petit pot fruit avec banane pour bébé,Baby food jar with banana,0.04525659,0.034968295,0.016436001,0.011034309999999999,0.004831530299999999,0,0.12569084,0.19893292,0.19212389,0.13732808,0.019530673,0,1.9058226e-8,1.9712954e-8,3.4006901999999994e-9,3.1663003e-8,1.8419984e-9,0,0.016165228,0.42787001,0.04850682,0.01080582,0.069951657,0,0.00071464482,0.00047270097,0.00040091466000000006,0.00035731789,0.000050801426,0,0.000023704397999999997,0.000010801771,0.0000047819218,0.000011053932,9.100971500000001e-7,0,0.000005746616800000001,0.000004937946899999999,6.7389952e-7,0.0000013863752000000002,4.5036255000000006e-7,0,0.000025437168,0.000013045426000000002,0.000004037950100000001,0.000005642109400000001,0.0000018601565000000002,0,0.0032829374,0.00139339,0.00044697083,0.00041244439,0.000094191544,0,0.00002297501,0.000041216214000000005,0.000015820823,0.000009808694200000002,0.0000059620615,0,0.001151387,0.0010046595000000001,0.000098530145,0.00008793080700000001,0.000021470801,0,0.015087918,0.0048405345,0.00090595153,0.00095763808,0.00020549841,0,7.0784552,1.3347824,0.16614073,0.72472912,0.1583922,0,15.275277,3.1697698,0.18868189,1.4780364,0.088702028,0,2.6138909,0.064484508,0.084387673,0.0071738898,0.029974522,0,1.3126931,10.850354,4.9790763,2.0845783,1.6184174,0,0.0017420648999999999,0.0011247309,0.0008204285500000001,0.00051526525,0.00044652735,0,3.03,3.55,2.63,1.49,4.45
13158,13158,aliments infantiles,desserts infantiles,Petit pot fruit sans banane pour bébé,Baby food jar without banana,0.04525659,0.034968295,0.016436001,0.011034309999999999,0.004831530299999999,0,0.12569084,0.19893292,0.19212389,0.13732808,0.019530673,0,1.9058226e-8,1.9712954e-8,3.4006901999999994e-9,3.1663003e-8,1.8419984e-9,0,0.016165228,0.42787001,0.04850682,0.01080582,0.069951657,0,0.00071464482,0.00047270097,0.00040091466000000006,0.00035731789,0.000050801426,0,0.000023704397999999997,0.000010801771,0.0000047819218,0.000011053932,9.100971500000001e-7,0,0.000005746616800000001,0.000004937946899999999,6.7389952e-7,0.0000013863752000000002,4.5036255000000006e-7,0,0.000025437168,0.000013045426000000002,0.000004037950100000001,0.000005642109400000001,0.0000018601565000000002,0,0.0032829374,0.00139339,0.00044697083,0.00041244439,0.000094191544,0,0.00002297501,0.000041216214000000005,0.000015820823,0.000009808694200000002,0.0000059620615,0,0.001151387,0.0010046595000000001,0.000098530145,0.00008793080700000001,0.000021470801,0,0.015087918,0.0048405345,0.00090595153,0.00095763808,0.00020549841,0,7.0784552,1.3347824,0.16614073,0.72472912,0.1583922,0,15.275277,3.1697698,0.18868189,1.4780364,0.088702028,0,2.6138909,0.064484508,0.084387673,0.0071738898,0.029974522,0,1.3126931,10.850354,4.9790763,2.0845783,1.6184174,0,0.0017420648999999999,0.0011247309,0.0008204285500000001,0.00051526525,0.00044652735,0,2.64,2.76,2.63,1.49,3.66
20247,20247,aliments infantiles,petits pots salés et plats infantiles,"Petit pot légumes, avec féculent, dès 4/6 mois","Baby food jar with vegetables and starch, from 4-6 months",0.059306123999999995,0.034394109,0.016436001,0.01188911,0.004831530299999999,0.0040545827,0.31615576,0.18236549,0.19212389,0.1485566,0.019530673,0.011045523,1.7075513e-8,1.8348121e-8,3.4006901999999994e-9,3.4513039e-8,1.8419984e-9,1.1744531e-9,0.039824739,0.43557903,0.04850682,0.011799357,0.069951657,0.069822517,0.00089598368,0.0004297598600000001,0.00040091466000000006,0.00037786032,0.000050801426,0.000031748667,0.000026131613,0.000010391988000000002,0.0000047819218,0.000012070683,9.100971500000001e-7,6.7716744e-7,0.000013973402,0.0000049359078,6.7389952e-7,0.0000014540058,4.5036255000000006e-7,2.974477e-7,0.000033524265,0.000012869751000000001,0.000004037950100000001,0.0000058292104999999996,0.0000018601565000000002,0.0000012910386,0.0038926877,0.0013415745,0.00044697083,0.00043782714,0.000094191544,0.00006687598,0.000057181642,0.000034175179,0.000015820823,0.00001025635,0.0000059620615,0.0000037983375,0.0020252347,0.00097634647,0.000098530145,0.000092485537,0.000021470801,0.000014682424,0.015553512,0.0047958576,0.00090595153,0.0010073549,0.00020549841,0.00011442928,17.909121,1.3512515,0.16614073,0.78728,0.1583922,0.043309264,21.328939,3.099779,0.18868189,1.5941244,0.088702028,0.074059489,2.3628065,0.06708651,0.084387673,0.0076691021,0.029974522,0.005105896,2.2953457,10.715757,4.9790763,2.2636281,1.6184174,1.5282003,0.0019604697999999997,0.001377334,0.0008204285500000001,0.0005309151400000001,0.00044652735,0.00043502158,3.11,3.91,2.67,1.48,4.36
20246,20246,aliments infantiles,petits pots salés et plats infantiles,"Petit pot légumes, dès 4-6 mois","Baby food jar with vegetables, from 4-6 months",0.059306123999999995,0.034394109,0.016436001,0.01188911,0.004831530299999999,0.0040545827,0.31615576,0.18236549,0.19212389,0.1485566,0.019530673,0.011045523,1.7075513e-8,1.8348121e-8,3.4006901999999994e-9,3.4513039e-8,1.8419984e-9,1.1744531e-9,0.039824739,0.43557903,0.04850682,0.011799357,0.069951657,0.069822517,0.00089598368,0.0004297598600000001,0.00040091466000000006,0.00037786032,0.000050801426,0.000031748667,0.000026131613,0.000010391988000000002,0.0000047819218,0.000012070683,9.100971500000001e-7,6.7716744e-7,0.000013973402,0.0000049359078,6.7389952e-7,0.0000014540058,4.5036255000000006e-7,2.974477e-7,0.000033524265,0.000012869751000000001,0.000004037950100000001,0.0000058292104999999996,0.0000018601565000000002,0.0000012910386,0.0038926877,0.0013415745,0.00044697083,0.00043782714,0.000094191544,0.00006687598,0.000057181642,0.000034175179,0.000015820823,0.00001025635,0.0000059620615,0.0000037983375,0.0020252347,0.00097634647,0.000098530145,0.000092485537,0.000021470801,0.000014682424,0.015553512,0.0047958576,0.00090595153,0.0010073549,0.00020549841,0.00011442928,17.909121,1.3512515,0.16614073,0.78728,0.1583922,0.043309264,21.328939,3.099779,0.18868189,1.5941244,0.088702028,0.074059489,2.3628065,0.06708651,0.084387673,0.0076691021,0.029974522,0.005105896,2.2953457,10.715757,4.9790763,2.2636281,1.6184174,1.5282003,0.0019604697999999997,0.001377334,0.0008204285500000001,0.0005309151400000001,0.00044652735,0.00043502158,3.11,3.91,2.67,1.48,4.36
20251,20251,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 12 mois","Vegetable dish for baby, with milk/cream and starch, from 12 months",0.068371523,0.046582286,0.016436001,0.011542726,0.004831530299999999,0.0040545827,0.30890335,0.23000636,0.19212389,0.14130624,0.019530673,0.011045523,1.9307462e-8,2.6175023e-8,3.4006901999999994e-9,3.2781477e-8,1.8419984e-9,1.1744531e-9,0.013854044,0.44308741,0.04850682,0.011204826,0.069951657,0.069822517,0.00081485415,0.00073044138,0.00040091466000000006,0.00042116095000000007,0.000050801426,0.000031748667,0.00003233195100000001,0.000017756654,0.0000047819218,0.000011516555,9.100971500000001e-7,6.7716744e-7,0.000020083671000000003,0.000008270242,6.7389952e-7,0.0000013827859000000002,4.5036255000000006e-7,2.974477e-7,0.000036727786,0.000022848234999999998,0.000004037950100000001,0.0000056484079,0.0000018601565000000002,0.0000012910386,0.004812661,0.0023037679,0.00044697083,0.00048965802,0.000094191544,0.00006687598,0.000063912949,0.00006496018000000001,0.000015820823,0.0000097012104,0.0000059620615,0.0000037983375,0.0024794249,0.0014668875,0.000098530145,0.00011038422,0.000021470801,0.000014682424,0.021162158,0.0085527544,0.00090595153,0.001206407,0.00020549841,0.00011442928,5.5594117,3.3263289,0.16614073,0.74572943,0.1583922,0.043309264,47.393718,6.2670012,0.18868189,1.5105819,0.088702028,0.074059489,3.4287878,0.33676015,0.084387673,0.007156928,0.029974522,0.005105896,1.5915097,11.473987,4.9790763,2.1496081,1.6184174,1.5282003,0.0015054673999999998,0.0027350068,0.0008204285500000001,0.0005010697899999999,0.00044652735,0.00043502158,2.39,2.21,2.37,2.25,2.72
20254,20254,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 18 mois","Vegetable dish for baby, with milk/cream and starch, from 18 months",0.068371523,0.046582286,0.016436001,0.011542726,0.004831530299999999,0.0040545827,0.30890335,0.23000636,0.19212389,0.14130624,0.019530673,0.011045523,1.9307462e-8,2.6175023e-8,3.4006901999999994e-9,3.2781477e-8,1.8419984e-9,1.1744531e-9,0.013854044,0.44308741,0.04850682,0.011204826,0.069951657,0.069822517,0.00081485415,0.00073044138,0.00040091466000000006,0.00042116095000000007,0.000050801426,0.000031748667,0.00003233195100000001,0.000017756654,0.0000047819218,0.000011516555,9.100971500000001e-7,6.7716744e-7,0.000020083671000000003,0.000008270242,6.7389952e-7,0.0000013827859000000002,4.5036255000000006e-7,2.974477e-7,0.000036727786,0.000022848234999999998,0.000004037950100000001,0.0000056484079,0.0000018601565000000002,0.0000012910386,0.004812661,0.0023037679,0.00044697083,0.00048965802,0.000094191544,0.00006687598,0.000063912949,0.00006496018000000001,0.000015820823,0.0000097012104,0.0000059620615,0.0000037983375,0.0024794249,0.0014668875,0.000098530145,0.00011038422,0.000021470801,0.000014682424,0.021162158,0.0085527544,0.00090595153,0.001206407,0.00020549841,0.00011442928,5.5594117,3.3263289,0.16614073,0.74572943,0.1583922,0.043309264,47.393718,6.2670012,0.18868189,1.5105819,0.088702028,0.074059489,3.4287878,0.33676015,0.084387673,0.007156928,0.029974522,0.005105896,1.5915097,11.473987,4.9790763,2.1496081,1.6184174,1.5282003,0.0015054673999999998,0.0027350068,0.0008204285500000001,0.0005010697899999999,0.00044652735,0.00043502158,2.39,2.21,2.37,2.25,2.72
20249,20249,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 6-8 mois","Vegetable dish for baby, with milk/cream and starch, from 6-8 months",0.068371523,0.046582286,0.016436001,0.011542726,0.004831530299999999,0.0040545827,0.30890335,0.23000636,0.19212389,0.14130624,0.019530673,0.011045523,1.9307462e-8,2.6175023e-8,3.4006901999999994e-9,3.2781477e-8,1.8419984e-9,1.1744531e-9,0.013854044,0.44308741,0.04850682,0.011204826,0.069951657,0.069822517,0.00081485415,0.00073044138,0.00040091466000000006,0.00042116095000000007,0.000050801426,0.000031748667,0.00003233195100000001,0.000017756654,0.0000047819218,0.000011516555,9.100971500000001e-7,6.7716744e-7,0.000020083671000000003,0.000008270242,6.7389952e-7,0.0000013827859000000002,4.5036255000000006e-7,2.974477e-7,0.000036727786,0.000022848234999999998,0.000004037950100000001,0.0000056484079,0.0000018601565000000002,0.0000012910386,0.004812661,0.0023037679,0.00044697083,0.00048965802,0.000094191544,0.00006687598,0.000063912949,0.00006496018000000001,0.000015820823,0.0000097012104,0.0000059620615,0.0000037983375,0.0024794249,0.0014668875,0.000098530145,0.00011038422,0.000021470801,0.000014682424,0.021162158,0.0085527544,0.00090595153,0.001206407,0.00020549841,0.00011442928,5.5594117,3.3263289,0.16614073,0.74572943,0.1583922,0.043309264,47.393718,6.2670012,0.18868189,1.5105819,0.088702028,0.074059489,3.4287878,0.33676015,0.084387673,0.007156928,0.029974522,0.005105896,1.5915097,11.473987,4.9790763,2.1496081,1.6184174,1.5282003,0.0015054673999999998,0.0027350068,0.0008204285500000001,0.0005010697899999999,0.00044652735,0.00043502158,2.39,2.21,2.37,2.25,2.72
20250,20250,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 8-12 mois","Vegetable dish for baby, with milk/cream and starch, from 8-12 months",0.068371523,0.046582286,0.016436001,0.011542726,0.004831530299999999,0.0040545827,0.30890335,0.23000636,0.19212389,0.14130624,0.019530673,0.011045523,1.9307462e-8,2.6175023e-8,3.4006901999999994e-9,3.2781477e-8,1.8419984e-9,1.1744531e-9,0.013854044,0.44308741,0.04850682,0.011204826,0.069951657,0.069822517,0.00081485415,0.00073044138,0.00040091466000000006,0.00042116095000000007,0.000050801426,0.000031748667,0.00003233195100000001,0.000017756654,0.0000047819218,0.000011516555,9.100971500000001e-7,6.7716744e-7,0.000020083671000000003,0.000008270242,6.7389952e-7,0.0000013827859000000002,4.5036255000000006e-7,2.974477e-7,0.000036727786,0.000022848234999999998,0.000004037950100000001,0.0000056484079,0.0000018601565000000002,0.0000012910386,0.004812661,0.0023037679,0.00044697083,0.00048965802,0.000094191544,0.00006687598,0.000063912949,0.00006496018000000001,0.000015820823,0.0000097012104,0.0000059620615,0.0000037983375,0.0024794249,0.0014668875,0.000098530145,0.00011038422,0.000021470801,0.000014682424,0.021162158,0.0085527544,0.00090595153,0.001206407,0.00020549841,0.00011442928,5.5594117,3.3263289,0.16614073,0.74572943,0.1583922,0.043309264,47.393718,6.2670012,0.18868189,1.5105819,0.088702028,0.074059489,3.4287878,0.33676015,0.084387673,0.007156928,0.029974522,0.005105896,1.5915097,11.473987,4.9790763,2.1496081,1.6184174,1.5282003,0.0015054673999999998,0.0027350068,0.0008204285500000001,0.0005010697899999999,0.00044652735,0.00043502158,2.39,2.21,2.37,2.25,2.72
42605,42605,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 12 mois","Vegetable dish for baby, w meat/fish and starch, from 12 months",0.24141042000000001,0.044128012,0.016436001,0.020549652999999998,0.004831530299999999,0.0040545827,1.1688308,0.21856623,0.19212389,0.24395449,0.019530673,0.011045523,2.3284263e-7,2.5015676e-8,3.4006901999999994e-9,5.6955335e-8,1.8419984e-9,1.1744531e-9,0.070267661,0.43000221,0.04850682,0.017411678,0.069951657,0.069822517,0.023327805000000004,0.00069733536,0.00040091466000000006,0.0010668673000000003,0.000050801426,0.000031748667,0.00027223949,0.000017151054,0.0000047819218,0.00001712953,9.100971500000001e-7,6.7716744e-7,0.00002096084,0.0000077846692,6.7389952e-7,0.0000021620833999999995,4.5036255000000006e-7,2.974477e-7,0.00009796798699999999,0.000020378339999999997,0.000004037950100000001,0.000010060884000000002,0.0000018601565000000002,0.0000012910386,0.036488878,0.002229999,0.00044697083,0.001201475,0.000094191544,0.00006687598,0.000081712005,0.00005965452900000001,0.000015820823,0.000016951688,0.0000059620615,0.0000037983375,0.010003503,0.0014536012,0.000098530145,0.00032294102,0.000021470801,0.000014682424,0.10244153,0.0084383595,0.00090595153,0.0035322401,0.00020549841,0.00011442928,8.1741648,3.2390939,0.16614073,1.2434663,0.1583922,0.043309264,42.10448,6.1814617,0.18868189,2.1208926,0.088702028,0.074059489,3.4193751,0.3523085,0.084387673,0.011474320999999999,0.029974522,0.005105896,14.756042,11.074865,4.9790763,3.4890684,1.6184174,1.5282003,0.0043444239,0.0018107034,0.0008204285500000001,0.00097834191,0.00044652735,0.00043502158,2.8,3.36,2.18,1.97,3.69
42606,42606,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 18 mois","Vegetable dish for baby, w meat/fish and starch, from 18 months",0.24141042000000001,0.044128012,0.016436001,0.020549652999999998,0.004831530299999999,0.0040545827,1.1688308,0.21856623,0.19212389,0.24395449,0.019530673,0.011045523,2.3284263e-7,2.5015676e-8,3.4006901999999994e-9,5.6955335e-8,1.8419984e-9,1.1744531e-9,0.070267661,0.43000221,0.04850682,0.017411678,0.069951657,0.069822517,0.023327805000000004,0.00069733536,0.00040091466000000006,0.0010668673000000003,0.000050801426,0.000031748667,0.00027223949,0.000017151054,0.0000047819218,0.00001712953,9.100971500000001e-7,6.7716744e-7,0.00002096084,0.0000077846692,6.7389952e-7,0.0000021620833999999995,4.5036255000000006e-7,2.974477e-7,0.00009796798699999999,0.000020378339999999997,0.000004037950100000001,0.000010060884000000002,0.0000018601565000000002,0.0000012910386,0.036488878,0.002229999,0.00044697083,0.001201475,0.000094191544,0.00006687598,0.000081712005,0.00005965452900000001,0.000015820823,0.000016951688,0.0000059620615,0.0000037983375,0.010003503,0.0014536012,0.000098530145,0.00032294102,0.000021470801,0.000014682424,0.10244153,0.0084383595,0.00090595153,0.0035322401,0.00020549841,0.00011442928,8.1741648,3.2390939,0.16614073,1.2434663,0.1583922,0.043309264,42.10448,6.1814617,0.18868189,2.1208926,0.088702028,0.074059489,3.4193751,0.3523085,0.084387673,0.011474320999999999,0.029974522,0.005105896,14.756042,11.074865,4.9790763,3.4890684,1.6184174,1.5282003,0.0043444239,0.0018107034,0.0008204285500000001,0.00097834191,0.00044652735,0.00043502158,2.8,3.36,2.18,1.97,3.69
42603,42603,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 6-8 mois","Vegetable dish for baby, w meat/fish and starch, from 6-8 months",0.24141042000000001,0.044128012,0.016436001,0.020549652999999998,0.004831530299999999,0.0040545827,1.1688308,0.21856623,0.19212389,0.24395449,0.019530673,0.011045523,2.3284263e-7,2.5015676e-8,3.4006901999999994e-9,5.6955335e-8,1.8419984e-9,1.1744531e-9,0.070267661,0.43000221,0.04850682,0.017411678,0.069951657,0.069822517,0.023327805000000004,0.00069733536,0.00040091466000000006,0.0010668673000000003,0.000050801426,0.000031748667,0.00027223949,0.000017151054,0.0000047819218,0.00001712953,9.100971500000001e-7,6.7716744e-7,0.00002096084,0.0000077846692,6.7389952e-7,0.0000021620833999999995,4.5036255000000006e-7,2.974477e-7,0.00009796798699999999,0.000020378339999999997,0.000004037950100000001,0.000010060884000000002,0.0000018601565000000002,0.0000012910386,0.036488878,0.002229999,0.00044697083,0.001201475,0.000094191544,0.00006687598,0.000081712005,0.00005965452900000001,0.000015820823,0.000016951688,0.0000059620615,0.0000037983375,0.010003503,0.0014536012,0.000098530145,0.00032294102,0.000021470801,0.000014682424,0.10244153,0.0084383595,0.00090595153,0.0035322401,0.00020549841,0.00011442928,8.1741648,3.2390939,0.16614073,1.2434663,0.1583922,0.043309264,42.10448,6.1814617,0.18868189,2.1208926,0.088702028,0.074059489,3.4193751,0.3523085,0.084387673,0.011474320999999999,0.029974522,0.005105896,14.756042,11.074865,4.9790763,3.4890684,1.6184174,1.5282003,0.0043444239,0.0018107034,0.0008204285500000001,0.00097834191,0.00044652735,0.00043502158,2.4,2.57,2.18,1.97,2.9
42604,42604,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 8-12 mois","Vegetable dish for baby, w meat/fish and starch, from 8-12 months",0.24141042000000001,0.044128012,0.016436001,0.020549652999999998,0.004831530299999999,0.0040545827,1.1688308,0.21856623,0.19212389,0.24395449,0.019530673,0.011045523,2.3284263e-7,2.5015676e-8,3.4006901999999994e-9,5.6955335e-8,1.8419984e-9,1.1744531e-9,0.070267661,0.43000221,0.04850682,0.017411678,0.069951657,0.069822517,0.023327805000000004,0.00069733536,0.00040091466000000006,0.0010668673000000003,0.000050801426,0.000031748667,0.00027223949,0.000017151054,0.0000047819218,0.00001712953,9.100971500000001e-7,6.7716744e-7,0.00002096084,0.0000077846692,6.7389952e-7,0.0000021620833999999995,4.5036255000000006e-7,2.974477e-7,0.00009796798699999999,0.000020378339999999997,0.000004037950100000001,0.000010060884000000002,0.0000018601565000000002,0.0000012910386,0.036488878,0.002229999,0.00044697083,0.001201475,0.000094191544,0.00006687598,0.000081712005,0.00005965452900000001,0.000015820823,0.000016951688,0.0000059620615,0.0000037983375,0.010003503,0.0014536012,0.000098530145,0.00032294102,0.000021470801,0.000014682424,0.10244153,0.0084383595,0.00090595153,0.0035322401,0.00020549841,0.00011442928,8.1741648,3.2390939,0.16614073,1.2434663,0.1583922,0.043309264,42.10448,6.1814617,0.18868189,2.1208926,0.088702028,0.074059489,3.4193751,0.3523085,0.084387673,0.011474320999999999,0.029974522,0.005105896,14.756042,11.074865,4.9790763,3.4890684,1.6184174,1.5282003,0.0043444239,0.0018107034,0.0008204285500000001,0.00097834191,0.00044652735,0.00043502158,2.8,3.36,2.18,1.97,3.69
20248,20248,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent, dès 6-8 mois","Vegetable dish for baby, with starch, from 6-8 months",0.062498379,0.045215176999999995,0.016436001,0.011780057,0.004831530299999999,0.0040545827,0.21056956,0.22420019,0.19212389,0.14396773,0.019530673,0.011045523,1.8256379999999997e-8,2.5694144e-8,3.4006901999999994e-9,3.3384643e-8,1.8419984e-9,1.1744531e-9,0.01069093,0.43045734,0.04850682,0.011425116,0.069951657,0.069822517,0.00068880742,0.00072521357,0.00040091466000000006,0.00043417619,0.000050801426,0.000031748667,0.000025666137000000003,0.000017834203,0.0000047819218,0.000011737402000000001,9.100971500000001e-7,6.7716744e-7,0.000018781518000000002,0.000008067197600000001,6.7389952e-7,0.0000014087932,4.5036255000000006e-7,2.974477e-7,0.000031823724,0.000021169461,0.000004037950100000001,0.0000057689053,0.0000018601565000000002,0.0000012910386,0.003813639,0.0023196525,0.00044697083,0.00050446455,0.000094191544,0.00006687598,0.000055891553,0.000062467365,0.000015820823,0.0000099103852,0.0000059620615,0.0000037983375,0.0022359354,0.0014994447,0.000098530145,0.00011432414,0.000021470801,0.000014682424,0.016825896,0.0087985543,0.00090595153,0.0012496137,0.00020549841,0.00011442928,4.6085153,3.4513708,0.16614073,0.75952471,0.1583922,0.043309264,43.741693,6.4558844,0.18868189,1.5389705,0.088702028,0.074059489,3.6795801,0.37663639,0.084387673,0.0072881247,0.029974522,0.005105896,1.4593554,11.134435,4.9790763,2.1897923,1.6184174,1.5282003,0.0013575549999999999,0.0018855148000000003,0.0008204285500000001,0.00051032325,0.00044652735,0.00043502158,2.39,2.32,2.18,1.6,3.46
20252,20252,aliments infantiles,petits pots salés et plats infantiles,Soupe pour bébé légumes et pomme de terre,"Soup for baby, with vegetables and potatoes",0.011486609,0.029344802,0.015130251,0.0090017933,0.0045028964,0.0040545827,0.064405222,0.14555398,0.18110697,0.11298193,0.015708527,0.011045523,6.1224965e-9,1.5789319e-8,3.0983977999999997e-9,2.6338588e-8,1.6488506999999998e-9,1.1744531e-9,0.0077312521,0.38628565,0.044099039,0.0088967451,0.069636646,0.069822517,0.0002995041100000001,0.00035168645,0.00036565878,0.0002781881,0.000037902394,0.000031748667,0.0000080196561,0.0000086405129,0.0000043532588,0.0000091624428,7.2358885e-7,6.7716744e-7,0.0000061493006,0.0000041715001000000006,6.176339400000001e-7,0.0000011059103,3.2628781999999997e-7,2.974477e-7,0.000008417292,0.000010467592999999999,0.0000036860328,0.0000043759186000000005,0.0000014867162,0.0000012910386,0.00084133263,0.0011151886,0.00040720377,0.00032576386,0.000074499442,0.00006687598,0.0000081525209,0.000026009884,0.000014388474,0.0000075693659,0.000004226922100000001,0.0000037983375,0.00041910086,0.0008518815,0.00009072386000000001,0.000066874801,0.00001624631,0.000014682424,0.0049011353,0.0040071608,0.00082805996,0.00072881568,0.00013264803,0.00011442928,1.6424482,0.84652714,0.15243491,0.59911556,0.074062856,0.043309264,4.4097304,2.7527867,0.17216174,1.2095325,0.077875714,0.074059489,0.29753848,0.097776708,0.076728656,0.0057881882,0.029461465,0.005105896,0.5364179,9.4601131,4.5270167,1.7222162,1.5906692,1.5282003,0.00035981192000000004,0.00086535619,0.00074599094,0.00040338293,0.00043967784,0.00043502158,2.84,3.12,2.67,1.48,4.1
